Conventions,G,BADC-CSV,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29/10/2010 19:00,12.06,1,11.95,1,11.25,1,82.4,1,945,1,0.02,1,0.4,1,29.47,1,0.2,1,9.26,1,1.48,1,,,10.41,1,,10,188.29,201,,,,10,,10,,10,,,,,,,,,,,,,,,,
29/10/2010 19:30,8.55,1,9.07,1,7.74,1,90.4,1,947,1,0.02,1,0.4,1,14.15,801,0.2,1,9.32,1,4.67,1,,,11.86,1,,10,226.03,201,,,,10,,10,,10,,,,,,,,,,,,,,,,
29/10/2010 20:00,7.7,1,7.22,1,6.71,1,89.8,1,948,1,0.02,1,0.4,1,37.12,801,0.2,1,9.3,1,-0.91,1,,,13.64,1,,10,224.78,201,,,,10,,10,,10,,,,,,,,,,,,,,,,
29/10/2010 20:30,7.26,1,6.7,1,6.33,1,90.5,1,949,1,0.02,1,0.4,1,35.5,1,0,1,9.27,1,0.68,1,,,11.59,1,,10,223.59,201,,,,10,,10,,10,,,,,,,,,,,,,,,,
29/10/2010 21:00,7.57,1,6.71,1,6.62,1,90.6,1,950,1,0.02,1,0.4,1,43.98,801,0,1,9.25,1,0.11,1,,,10.28,1,,10,219.76,201,,,,10,,10,,10,,,,,,,,,,,,,,,,
29/10/2010 21:30,7.63,1,6.82,1,6.7,1,90.1,1,951,1,0.02,1,0.4,1,36.23,801,0,1,9.24,1,2.35,1,,,8.95,1,,10,213.32,201,,,,10,,10,,10,,,,,,,,,,,,,,,,
29/10/2010 22:00,7.95,1,7.27,1,7.01,1,89.6,1,951,1,0.02,1,0.4,1,39.51,801,0,1,9.25,1,1.03,1,,,8.66,1,,10,215.84,201,,,,10,,10,,10,,,,,,,,,,,,,,,,
29/10/2010 22:30,7.66,1,7,1,6.77,1,89.4,1,951,1,0.02,1,0.4,1,60.63,1,0,1,9.25,1,2.37,1,,,9.53,1,,10,217.33,201,,,,10,,10,,10,,,,,,,,,,,,,,,,
29/10/2010 23:00,7.55,1,6.43,1,6.62,1,89.6,1,952,1,0.02,1,0.4,1,58.76,801,0,1,9.25,1,0.36,1,,,7.52,1,,10,215.08,201,,,,10,,10,,10,,,,,,,,,,,,,,,,
29/10/2010 23:30,8,1,6.91,1,7.06,1,88.4,1,952,1,0.02,1,0.4,1,41.92,801,0,1,9.23,1,0.91,1,,,6.97,1,,10,219.3,201,,,,10,,10,,10,,,,,,,,,,,,,,,,
30/10/2010 00:00,8.09,1,7.49,1,7.2,1,88.2,1,953,1,0.02,1,0.4,1,25.69,1,0,1,9.22,1,0.73,1,,,8.89,1,,10,215.76,201,,,,10,,10,,10,,,,,,,,,,,,,,,,
30/10/2010 00:30,8.19,1,7.54,1,7.28,1,88,1,953,1,0.02,1,0.4,1,16.84,1,0,1,9.22,1,0.91,1,,,6.44,1,,10,209.48,201,,,,10,,10,,10,,,,,,,,,,,,,,,,
30/10/2010 01:00,8.23,1,7.85,1,7.31,1,88.2,1,954,1,0.02,1,0.4,1,9.68,1,0,1,9.21,1,1.29,1,,,5.27,1,,10,210.28,201,,,,10,,10,,10,,,,,,,,,,,,,,,,
30/10/2010 01:30,8.03,1,7.55,1,7.08,1,89,1,954,1,0.02,1,0.4,1,27.14,1,0,1,9.23,1,1.72,1,,,4.69,1,,10,216.64,201,,,,10,,10,,10,,,,,,,,,,,,,,,,
30/10/2010 02:00,8.14,1,7.35,1,7.17,1,89.1,1,954,1,0.02,1,0.4,1,37.27,1,0,1,9.23,1,0.46,1,,,4.86,1,,10,217.99,201,,,,10,,10,,10,,,,,,,,,,,,,,,,
30/10/2010 02:30,7.97,1,7.36,1,7.07,1,88.6,1,954,1,0.02,1,0.4,1,38.63,1,0,1,9.21,1,0.29,1,,,6.02,1,,10,219.05,201,,,,10,,10,,10,,,,,,,,,,,,,,,,
30/10/2010 03:00,7.79,1,7.17,1,6.92,1,88.3,1,954,1,0.02,1,0.4,1,31.99,1,0,1,9.2,1,0.01,1,,,6.15,1,,10,216.39,201,,,,10,,10,,10,,,,,,,,,,,,,,,,
30/10/2010 03:30,7.42,1,6.96,1,6.64,1,88.1,1,954,1,0.02,1,0.4,1,41.87,1,0,1,9.2,1,1.43,1,,,7.21,1,,10,215.8,201,,,,10,,10,,10,,,,,,,,,,,,,,,,
30/10/2010 04:00,7.13,1,6.44,1,6.33,1,88,1,955,1,0.02,1,0.4,1,29.41,1,0,1,9.19,1,-0.32,1,,,9.57,1,,10,208.94,201,,,,10,,10,,10,,,,,,,,,,,,,,,,
30/10/2010 04:30,6.73,1,5.74,1,5.91,1,88.1,1,955,1,0.02,1,0.4,1,54.66,1,0,1,9.19,1,0.54,1,,,4.53,1,,10,210.62,201,,,,10,,10,,10,,,,,,,,,,,,,,,,
30/10/2010 05:00,6.42,1,5.13,1,5.59,1,88.6,1,956,1,0.02,1,0.4,1,52.16,1,0,1,9.18,1,-0.49,1,,,6.57,1,,10,205.75,201,,,,10,,10,,10,,,,,,,,,,,,,,,,
30/10/2010 05:30,6.4,1,4.86,1,5.48,1,88.5,1,956,1,0.02,1,0.4,1,61.97,801,0,1,9.16,1,-0.5,1,,,6.46,1,,10,199.57,201,,,,10,,10,,10,,,,,,,,,,,,,,,,
30/10/2010 06:00,6.12,1,4.81,1,5.24,1,88.9,1,956,1,0.02,1,0.4,1,63.72,1,0,1,9.15,1,0.42,4,,,5.42,1,,10,203.52,201,,,,10,,10,,10,,,,,,,,,,,,,,,,
30/10/2010 06:30,5.8,1,4.39,1,4.85,1,89.4,1,956,1,0.02,1,0.4,1,63.57,1,0,1,9.14,1,-0.25,1,,,6.02,1,,10,210.4,201,,,,10,,10,,10,,,,,,,,,,,,,,,,
30/10/2010 07:00,5.67,1,4.23,1,4.77,1,88.2,1,957,1,0.02,1,0.4,1,63.79,1,0,1,9.13,1,0,1,,,6.68,1,,10,207.69,201,,,,10,,10,,10,,,,,,,,,,,,,,,,
30/10/2010 07:30,5.77,1,3.67,1,4.82,1,87,1,957,1,6.83,1,14.49,1,59.67,1,0,1,9.11,1,-1.09,1,,,4.78,1,,10,208.18,201,,,,10,,10,,10,,,,,,,,,,,,,,,,
30/10/2010 08:00,6.13,1,4.48,1,5.29,1,86.2,1,957,1,26.32,1,49.68,1,52.84,1,0,1,9.08,1,-1.25,1,,,6.02,1,,10,211.47,201,,,,10,,10,,10,,,,,,,,,,,,,,,,
30/10/2010 08:30,6.63,1,4.97,1,5.9,1,85,1,958,1,83,1,134.3,1,33.88,1,0,1,9.07,1,-0.8,1,,,5.82,1,,10,216.15,201,,,,10,,10,,10,,,,,,,,,,,,,,,,
30/10/2010 09:00,7.41,1,6.46,1,6.82,1,83,1,958,1,143.6,1,229.6,1,0.87,801,0,1,9.05,1,-1.17,1,,,6.8,1,,10,216.88,201,,,,10,,10,,10,,,,,,,,,,,,,,,,
30/10/2010 09:30,8.11,1,7.78,1,7.63,1,80.6,1,958,1,195.1,1,317.8,1,30.25,1,0,1,9.02,1,-0.47,1,,,7.02,1,,10,217.87,201,,,,10,,10,,10,,,,,,,,,,,,,,,,
30/10/2010 10:00,8.82,1,8.69,1,8.38,1,77.6,1,958,1,238.7,1,396.5,1,54.48,801,0,1,9.02,1,-0.28,1,,,5.26,1,,10,216.63,201,,,,10,,10,,10,,,,,,,,,,,,,,,,
30/10/2010 10:30,9.41,1,9.48,1,9,1,75.2,1,959,1,273.6,1,463.1,1,76,801,0,1,9.02,1,-0.76,1,,,7.97,1,,10,205.77,201,,,,10,,10,,10,,,,,,,,,,,,,,,,
30/10/2010 11:00,9.73,1,9.95,1,9.34,1,73.2,1,959,1,284.6,1,492.6,1,85.8,1,0,1,9.02,1,0.35,1,,,6.07,1,,10,213,201,,,,10,,10,,10,,,,,,,,,,,,,,,,
30/10/2010 11:30,10.16,1,10.53,1,9.83,1,72.7,1,959,1,303.8,1,531.7,1,98.4,1,0,1,9.02,1,0.03,1,,,6.11,1,,10,214.8,201,,,,10,,10,,10,,,,,,,,,,,,,,,,
30/10/2010 12:00,10.02,1,10.27,1,9.6,1,73.9,1,959,1,285.6,1,508.1,1,90,801,0,1,9.03,1,-0.03,1,,,7.25,1,,10,213.56,201,,,,10,,10,,10,,,,,,,,,,,,,,,,
30/10/2010 12:30,10.18,1,10.22,1,9.73,1,74.7,1,959,1,287.5,1,513.8,1,93.5,1,0,1,9.03,1,-0.84,1,,,7.31,1,,10,210.55,201,,,,10,,10,,10,,,,,,,,,,,,,,,,
30/10/2010 13:00,10.51,1,10.97,1,10.15,1,73.3,1,959,1,281.1,1,508.1,1,93,1,0,1,9.02,1,-0.68,1,,,9.29,1,,10,215.92,201,,,,10,,10,,10,,,,,,,,,,,,,,,,
30/10/2010 13:30,10.75,1,11.07,1,10.34,1,73.3,1,959,1,261.5,1,478.9,1,82.7,1,0,1,9.02,1,-1.07,1,,,7.87,1,,10,213.48,201,,,,10,,10,,10,,,,,,,,,,,,,,,,
30/10/2010 14:00,10.36,1,10.76,1,9.87,1,74.4,1,959,1,158.4,1,306.5,1,29.12,1,0,1,9.03,1,0.8,1,,,8.58,1,,10,215.8,201,,,,10,,10,,10,,,,,,,,,,,,,,,,
30/10/2010 14:30,9.95,1,9.45,1,9.31,1,77.3,1,959,1,94.6,1,197.7,1,3.63,801,0,1,9.03,1,-1.06,1,,,8.43,1,,10,215.14,201,,,,10,,10,,10,,,,,,,,,,,,,,,,
30/10/2010 15:00,10.08,1,9.98,1,9.59,1,77.1,1,959,1,103.4,1,202.6,1,0.14,1,0,1,9,1,-1.43,1,,,5.67,1,,10,211.33,201,,,,10,,10,,10,,,,,,,,,,,,,,,,
30/10/2010 15:30,9.61,1,8.76,1,8.97,1,79.4,1,960,1,55.99,1,120.5,1,16.41,1,0,1,9.01,1,0.05,1,,,8.16,1,,10,203.25,201,,,,10,,10,,10,,,,,,,,,,,,,,,,
30/10/2010 16:00,9.1,1,8.31,1,8.46,1,80.9,1,960,1,33.47,1,71.4,1,28.14,1,0,1,9.01,1,-0.36,1,,,5.54,1,,10,210.56,201,,,,10,,10,,10,,,,,,,,,,,,,,,,
30/10/2010 16:30,8.88,1,7.99,1,8.22,1,81.8,1,960,1,17.96,1,31.49,1,36.8,1,0,1,9,1,-1.02,1,,,4.66,1,,10,215.03,201,,,,10,,10,,10,,,,,,,,,,,,,,,,
30/10/2010 17:00,7.79,1,6.81,1,7.07,1,85.3,1,960,1,0.02,1,0.4,1,50.78,1,0,1,9.02,1,0.31,1,,,5.04,1,,10,209.21,201,,,,10,,10,,10,,,,,,,,,,,,,,,,
30/10/2010 17:30,7.38,1,5.4,1,6.54,1,86.2,1,961,1,0.02,1,0.4,1,53.53,1,0,1,9.01,1,-1.94,1,,,4.94,1,,10,210.07,201,,,,10,,10,,10,,,,,,,,,,,,,,,,
30/10/2010 18:00,6.54,1,5.39,1,5.88,1,86.2,1,961,1,0.02,1,0.4,1,51.31,1,0,1,8.99,1,0.01,1,,,4.19,1,,10,212.38,201,,,,10,,10,,10,,,,,,,,,,,,,,,,
30/10/2010 18:30,5.24,1,3.82,1,4.37,1,89.6,1,961,1,0.02,1,0.4,1,48.13,1,0,1,8.99,1,-0.86,1,,,4.6,1,,10,219.75,201,,,,10,,10,,10,,,,,,,,,,,,,,,,
30/10/2010 19:00,4.79,1,2.35,1,3.65,1,90.8,1,962,1,0.02,1,0.4,1,48.46,1,0,1,8.99,1,-0.81,1,,,3.64,1,,10,223.55,201,,,,10,,10,,10,,,,,,,,,,,,,,,,
30/10/2010 19:30,6.61,1,1.97,1,5.34,1,90.1,1,962,1,0.02,1,0.4,1,53.71,1,0,1,8.95,1,-3.49,1,,,2.97,1,,10,200.65,201,,,,10,,10,,10,,,,,,,,,,,,,,,,
30/10/2010 20:00,5.72,1,4.58,1,5.08,1,88.2,1,962,1,0.02,1,0.4,1,54.65,1,0,1,8.94,1,0.9,1,,,2.87,1,,10,219.1,201,,,,10,,10,,10,,,,,,,,,,,,,,,,
30/10/2010 20:30,4.84,1,2.87,1,3.96,1,91.2,1,962,1,0.02,1,0.4,1,53.79,1,0,1,8.94,1,-2.36,1,,,4.19,1,,10,219.52,201,,,,10,,10,,10,,,,,,,,,,,,,,,,
30/10/2010 21:00,5.02,1,3.35,1,4.18,1,91.7,1,963,1,0.02,1,0.4,1,54.7,1,0,1,8.92,1,-1.28,1,,,3.66,1,,10,214.55,201,,,,10,,10,,10,,,,,,,,,,,,,,,,
30/10/2010 21:30,5.96,1,3.49,1,4.94,1,91.8,1,963,1,0.02,1,0.4,1,57.25,1,0,1,8.89,1,-2.07,1,,,4.04,1,,10,206.26,201,,,,10,,10,,10,,,,,,,,,,,,,,,,
30/10/2010 22:00,5.54,1,4.56,1,4.88,1,89.8,1,963,1,0.02,1,0.4,1,56.83,1,0,1,8.88,1,0.11,1,,,4.54,1,,10,215.6,201,,,,10,,10,,10,,,,,,,,,,,,,,,,
30/10/2010 22:30,4.76,1,2.78,1,3.87,1,91.8,1,963,1,0.02,1,0.4,1,53.36,1,0,1,8.89,1,-1.46,1,,,3.65,1,,10,212.5,201,,,,10,,10,,10,,,,,,,,,,,,,,,,
30/10/2010 23:00,3.59,1,1.27,1,2.63,1,92.3,1,963,1,0.02,1,0.4,1,48.58,1,0,1,8.88,1,-2.41,1,,,3.77,1,,10,224.52,201,,,,10,,10,,10,,,,,,,,,,,,,,,,
30/10/2010 23:30,4.77,1,2.17,1,3.8,1,93.2,1,964,1,0.02,1,0.4,1,53.14,1,0,1,8.83,1,-3.04,1,,,2.15,1,,10,202.79,201,,,,10,,10,,10,,,,,,,,,,,,,,,,
31/10/2010 00:00,4.88,1,3.43,1,4.04,1,93,1,964,1,0.02,1,0.4,1,53.46,1,0,1,8.81,1,-1.88,1,,,3.74,1,,10,206.4,201,,,,10,,10,,10,,,,,,,,,,,,,,,,
31/10/2010 00:30,4.58,1,2.94,1,3.65,1,93.2,1,964,1,0.02,1,0.4,1,53.29,1,0,1,8.8,1,-1.44,1,,,4.41,1,,10,205.31,201,,,,10,,10,,10,,,,,,,,,,,,,,,,
31/10/2010 01:00,5.63,1,3.69,1,4.65,1,93.2,1,964,1,0.02,1,0.4,1,56.02,1,0,1,8.78,1,-2.34,1,,,3.1,1,,10,202.72,201,,,,10,,10,,10,,,,,,,,,,,,,,,,
31/10/2010 01:30,5.01,1,3.78,1,4.12,1,92.8,1,965,1,0.02,1,0.4,1,55.81,1,0,1,8.77,1,-1.29,4,,,2.84,1,,10,207.27,201,,,,10,,10,,10,,,,,,,,,,,,,,,,
31/10/2010 02:00,4.24,1,2.23,1,3.27,1,93.1,1,965,1,0.02,1,0.4,1,53.28,1,0,1,8.77,1,-2.34,1,,,3.73,1,,10,208.63,201,,,,10,,10,,10,,,,,,,,,,,,,,,,
31/10/2010 02:30,4.19,1,2.16,1,3.36,1,93.4,1,965,1,0.02,1,0.4,1,54.16,1,0,1,8.75,1,-2.41,1,,,3.02,1,,10,196,201,,,,10,,10,,10,,,,,,,,,,,,,,,,
31/10/2010 03:00,4.04,1,2.04,1,3.18,1,93.6,1,965,1,0.02,1,0.4,1,51.88,1,0,1,8.73,1,-2.21,1,,,3.22,1,,10,186.38,201,,,,10,,10,,10,,,,,,,,,,,,,,,,
31/10/2010 03:30,5,1,1.94,1,4.11,1,93.9,1,966,1,0.02,1,0.4,1,53.33,1,0.2,1,8.7,1,-2.99,1,,,2.91,1,,10,187.22,201,,,,10,,10,,10,,,,,,,,,,,,,,,,
31/10/2010 04:00,3.76,1,2.37,1,2.87,1,93.6,1,966,1,0.02,1,0.4,1,49.46,1,0,1,8.71,1,-1.04,1,,,3.07,1,,10,184.87,201,,,,10,,10,,10,,,,,,,,,,,,,,,,
31/10/2010 04:30,3.68,1,0.57,1,2.83,1,93.9,1,966,1,0.02,1,0.4,1,47.23,1,0,1,8.69,1,-2.69,1,,,2.87,1,,10,156.21,201,,,,10,,10,,10,,,,,,,,,,,,,,,,
31/10/2010 05:00,3.31,1,0.78,1,2.32,1,93.9,1,967,1,0.02,1,0.4,1,46.33,1,0,1,8.66,1,-3.52,1,,,1.43,1,,10,215.46,201,,,,10,,10,,10,,,,,,,,,,,,,,,,
31/10/2010 05:30,2.92,1,1.24,1,2.14,1,93.9,1,967,1,0.02,1,0.4,1,46.84,1,0,1,8.64,1,-2.86,1,,,1.7,1,,10,189.86,201,,,,10,,10,,10,,,,,,,,,,,,,,,,
31/10/2010 06:00,3.56,1,0.62,1,2.45,1,94.2,1,968,1,0.02,1,0.4,1,45.31,1,0,1,8.62,1,-2.78,1,,,3.32,1,,10,153.51,201,,,,10,,10,,10,,,,,,,,,,,,,,,,
31/10/2010 06:30,4.24,1,0.08,1,2.93,1,94.4,1,968,1,0.02,1,0.4,1,42.68,1,0,1,8.6,1,-2.79,1,,,1.2,1,,10,171.87,201,,,,10,,10,,10,,,,,,,,,,,,,,,,
31/10/2010 07:00,4.8,1,0.3,1,3.59,1,94.5,1,968,1,0.02,1,0.4,1,40.92,1,0,1,8.58,1,-3.02,1,,,1.69,1,,10,203.41,201,,,,10,,10,,10,,,,,,,,,,,,,,,,
31/10/2010 07:30,2.67,1,0.99,1,1.65,1,94.1,1,969,1,4.14,1,9.7,1,42.67,1,0,1,8.58,1,-2.06,4,,,1.31,1,,10,193.19,201,,,,10,,10,,10,,,,,,,,,,,,,,,,
31/10/2010 08:00,3.38,1,0.41,1,2.23,1,94.4,1,970,1,23,1,47.31,1,26.9,1,0,1,8.55,1,-3.97,1,,,3.44,1,,10,171.95,201,,,,10,,10,,10,,,,,,,,,,,,,,,,
31/10/2010 08:30,3.75,1,1.15,1,3,1,94,1,970,1,94.8,1,160,1,6.54,1,0,1,8.52,1,-4.76,1,,,1.98,1,,10,202.56,201,,,,10,,10,,10,,,,,,,,,,,,,,,,
31/10/2010 09:00,4.98,1,3.74,1,4.38,1,93.6,1,971,1,136.8,1,245.7,1,35.05,1,0,1,8.47,1,-4.63,1,,,1.87,1,,10,222.77,201,,,,10,,10,,10,,,,,,,,,,,,,,,,
31/10/2010 09:30,6.54,1,6.06,1,6.09,1,93.1,1,971,1,181.3,1,324.4,1,57.43,1,0.2,1,8.42,1,-4.09,1,,,1.9,1,,10,230.25,201,,,,10,,10,,10,,,,,,,,,,,,,,,,
31/10/2010 10:00,8,1,7.67,1,7.57,1,92.4,1,971,1,182.7,1,333.6,1,52.13,1,0,1,8.41,1,-1.75,1,,,1.97,1,,10,195.55,201,,,,10,,10,,10,,,,,,,,,,,,,,,,
31/10/2010 10:30,8.39,1,8.21,1,8.23,1,89.7,1,971,1,210.3,1,379.7,1,63.79,1,0,1,8.43,1,-2.38,1,,,1.77,1,,10,182.92,201,,,,10,,10,,10,,,,,,,,,,,,,,,,
31/10/2010 11:00,9.85,1,8.89,1,9.99,1,84,1,972,1,245.6,1,428.5,1,74.2,1,0,1,8.41,1,-3.37,1,,,0.98,1,,10,153.19,201,,,,10,,10,,10,,,,,,,,,,,,,,,,
31/10/2010 11:30,10.72,1,8.67,1,10.34,1,76.7,1,972,1,246.5,1,435.7,1,53.32,1,0,1,8.4,1,-2.66,1,,,0.72,1,,10,32.62,201,,,,10,,10,,10,,,,,,,,,,,,,,,,
31/10/2010 12:00,11.11,1,9.01,1,10.62,1,75.1,1,972,1,301.9,1,527,1,86,1,0,1,8.39,1,-4,1,,,1.96,1,,10,39.88,201,,,,10,,10,,10,,,,,,,,,,,,,,,,
31/10/2010 12:30,11.32,1,9.38,1,10.83,1,72.1,1,973,1,305.8,1,533,1,139.4,1,0,1,8.39,1,-2.14,1,,,2.06,1,,10,3.31,201,,,,10,,10,,10,,,,,,,,,,,,,,,,
31/10/2010 13:00,11.5,1,9.42,1,10.79,1,69.33,1,973,1,280.5,1,494.8,1,134.5,1,0,1,8.4,1,-2.02,1,,,2.34,1,,10,16.43,201,,,,10,,10,,10,,,,,,,,,,,,,,,,
31/10/2010 13:30,11.28,1,9.93,1,10.44,1,69.98,1,973,1,240.7,1,432.9,1,78.8,1,0,1,8.42,1,-0.65,1,,,4.4,1,,10,35.4,201,,,,10,,10,,10,,,,,,,,,,,,,,,,
31/10/2010 14:00,11.73,1,9.16,1,10.62,1,69.51,1,973,1,254.9,1,450.8,1,70.5,1,0,1,8.42,1,-4.44,1,,,1.8,1,,10,30.01,201,,,,10,,10,,10,,,,,,,,,,,,,,,,
31/10/2010 14:30,11.39,1,9.82,1,10.23,1,70,1,974,1,196,1,352.4,1,42.47,1,0,1,8.41,1,-1.85,1,,,3.34,1,,10,26.37,201,,,,10,,10,,10,,,,,,,,,,,,,,,,
31/10/2010 15:00,11.35,1,8.97,1,10.32,1,69.12,1,974,1,167.5,1,294.7,1,26.65,1,0,1,8.42,1,-3.87,1,,,3.05,1,,10,10.71,201,,,,10,,10,,10,,,,,,,,,,,,,,,,
31/10/2010 15:30,11.24,1,10.58,1,10.21,1,71,1,974,1,125.7,1,206.2,1,37.96,1,0,1,8.39,1,-2.95,1,,,3.75,1,,10,43.29,201,,,,10,,10,,10,,,,,,,,,,,,,,,,
31/10/2010 16:00,8.95,1,9.1,1,8.42,1,77.8,1,975,1,23.06,1,48.54,1,19.35,1,0,1,8.44,1,0.7,1,,,2.06,1,,10,51.62,201,,,,10,,10,,10,,,,,,,,,,,,,,,,
31/10/2010 16:30,7.58,1,6.94,1,7.34,1,82.5,1,976,1,5.96,1,14.86,1,22.65,1,0,1,8.48,1,-0.67,1,,,1.77,1,,10,28.87,201,,,,10,,10,,10,,,,,,,,,,,,,,,,
31/10/2010 17:00,6.74,1,4.17,1,6.48,1,85.5,1,976,1,0.02,1,0.4,1,11.34,1,0,1,8.48,1,-4.24,1,,,1.95,1,,10,33.2,201,,,,10,,10,,10,,,,,,,,,,,,,,,,
31/10/2010 17:30,6.9,1,4.68,1,6.57,1,85.2,1,977,1,0.02,1,0.4,1,18.72,1,0,1,8.46,1,-2.83,1,,,1.52,1,,10,38.71,201,,,,10,,10,,10,,,,,,,,,,,,,,,,
31/10/2010 18:00,6.13,1,3.91,1,6.01,1,86.8,1,977,1,0.02,1,0.4,1,17.39,1,0,1,8.46,1,-2.3,4,,,1.24,1,,10,14.58,201,,,,10,,10,,10,,,,,,,,,,,,,,,,
31/10/2010 18:30,6.04,1,2.81,1,5.67,1,88.9,1,977,1,0.02,1,0.4,1,15.6,1,0,1,8.44,1,-3.16,1,,,1.31,1,,10,26.44,201,,,,10,,10,,10,,,,,,,,,,,,,,,,
31/10/2010 19:00,5.98,1,3.11,1,5.14,1,89.5,1,978,1,0.02,1,0.4,1,18.73,1,0,1,8.44,1,-2.5,1,,,0.35,1,,10,148.47,201,,,,10,,10,,10,,,,,,,,,,,,,,,,
31/10/2010 19:30,6.4,1,2.73,1,5.28,1,89.1,1,978,1,0.02,1,0.4,1,13.59,1,0,1,8.42,1,-2.67,1,,,0.27,1,,10,165.14,201,,,,10,,10,,10,,,,,,,,,,,,,,,,
31/10/2010 20:00,5.94,1,2.72,1,4.64,1,90,1,978,1,0.02,1,0.4,1,12.72,1,0,1,8.42,1,-2.44,1,,,0.6,1,,10,220.61,201,,,,10,,10,,10,,,,,,,,,,,,,,,,
31/10/2010 20:30,5.95,1,2.58,1,5.01,1,90.6,1,979,1,0.02,1,0.4,1,11.8,1,0,1,8.41,1,-3.2,1,,,0.59,1,,10,278.43,201,,,,10,,10,,10,,,,,,,,,,,,,,,,
31/10/2010 21:00,6.13,1,2.63,1,5.25,1,89.7,1,979,1,0.02,1,0.4,1,13.24,1,0,1,8.39,1,-2.85,1,,,0.92,1,,10,134.68,201,,,,10,,10,,10,,,,,,,,,,,,,,,,
31/10/2010 21:30,5.08,1,3.15,1,4.29,1,89.6,1,979,1,0.02,1,0.4,1,7.44,1,0,1,8.38,1,-2.66,1,,,0.53,1,,10,210.42,201,,,,10,,10,,10,,,,,,,,,,,,,,,,
31/10/2010 22:00,5.15,1,3.27,1,4.16,1,91.1,1,979,1,0.02,1,0.4,1,1.72,1,0,1,8.36,1,-2.84,1,,,0.49,1,,10,256.89,201,,,,10,,10,,10,,,,,,,,,,,,,,,,
31/10/2010 22:30,5.93,1,3.9,1,5.01,1,91.5,1,980,1,0.02,1,0.4,1,1.05,1,0,1,8.35,1,-3.33,1,,,0.24,1,,10,10.71,201,,,,10,,10,,10,,,,,,,,,,,,,,,,
31/10/2010 23:00,6.31,1,4.51,1,5.57,1,90.2,1,980,1,0.02,1,0.4,1,7.48,1,0,1,8.34,1,-2.5,1,,,0.26,1,,10,89.91,201,,,,10,,10,,10,,,,,,,,,,,,,,,,
31/10/2010 23:30,5.64,1,3.72,1,4.82,1,90.4,1,980,1,0.02,1,0.4,1,19.68,1,0,1,8.34,1,-1.66,1,,,0.82,1,,10,156.69,201,,,,10,,10,,10,,,,,,,,,,,,,,,,
01/11/2010 00:00,4.91,1,2.57,1,4.11,1,90.8,1,980,1,0.02,1,0.4,1,5.81,1,0,1,8.34,1,-3.28,1,,,0.41,1,,10,274.57,201,,,,10,,10,,10,,,,,,,,,,,,,,,,
01/11/2010 00:30,5.71,1,3.4,1,4.75,1,91.3,1,981,1,0.02,1,0.4,1,6.08,1,0,1,8.32,1,-2.59,1,,,0.81,1,,10,225.09,201,,,,10,,10,,10,,,,,,,,,,,,,,,,
01/11/2010 01:00,5.87,1,3.95,1,4.89,1,91.1,1,981,1,0.02,1,0.4,1,2.51,1,0,1,8.31,1,-2.72,1,,,0.77,1,,10,243.09,201,,,,10,,10,,10,,,,,,,,,,,,,,,,
01/11/2010 01:30,6.15,1,4.11,1,5.17,1,90.5,1,981,1,0.02,1,0.4,1,4.1,1,0,1,8.3,1,-3.25,1,,,0.7,1,,10,222.83,201,,,,10,,10,,10,,,,,,,,,,,,,,,,
01/11/2010 02:00,5.91,1,4.51,1,5.05,1,90.4,1,981,1,0.02,1,0.4,1,6.8,1,0,1,8.3,1,-2.04,1,,,0.64,1,,10,165.81,201,,,,10,,10,,10,,,,,,,,,,,,,,,,
01/11/2010 02:30,5.85,1,4.3,1,4.81,1,90.4,1,981,1,0.02,1,0.4,1,9.84,1,0,1,8.3,1,-2.78,1,,,1.33,1,,10,225.84,201,,,,10,,10,,10,,,,,,,,,,,,,,,,
01/11/2010 03:00,6.34,1,3.02,1,5.09,1,90.3,1,981,1,0.02,1,0.4,1,14.45,1,0,1,8.29,1,-2.43,4,,,0.68,1,,10,205.45,201,,,,10,,10,,10,,,,,,,,,,,,,,,,
01/11/2010 03:30,5.57,1,2,1,4.68,1,88.9,1,981,1,0.02,1,0.4,1,42.05,1,0,1,8.31,1,-1.01,1,,,0.56,1,,10,190.07,201,,,,10,,10,,10,,,,,,,,,,,,,,,,
01/11/2010 04:00,3.53,1,-0.28,1,2.3,1,90.9,1,981,1,0.02,1,0.4,1,45.44,1,0,1,8.32,1,-4.24,1,,,0.4,1,,10,180.37,201,,,,10,,10,,10,,,,,,,,,,,,,,,,
01/11/2010 04:30,3.68,1,0.12,1,2.48,1,92.6,1,981,1,0.02,1,0.4,1,45.92,1,0,1,8.28,1,-3.84,1,,,1.44,1,,10,141.08,201,,,,10,,10,,10,,,,,,,,,,,,,,,,
01/11/2010 05:00,3.11,1,-1.31,1,1.96,1,93.1,1,981,1,0.02,1,0.4,1,43.39,1,0,1,8.26,1,-3.23,1,,,1.31,1,,10,185.05,201,,,,10,,10,,10,,,,,,,,,,,,,,,,
01/11/2010 05:30,2.45,1,-1.38,1,1.4,1,93.2,1,981,1,0.02,1,0.4,1,43.31,1,0,1,8.24,1,-2.99,1,,,0.86,1,,10,168.74,201,,,,10,,10,,10,,,,,,,,,,,,,,,,
