"TIMESTAMP","RECORD","LW_T_BODY_5_1_1","LW_T_BODY_IU_5_1_1","SW_IN_5_1_1","SW_IN_IU_5_1_1","LW_IN_5_1_1","LW_IN_IU_5_1_1","SW_OUT_5_1_1","SW_OUT_IU_5_1_1","LW_OUT_5_1_1","LW_OUT_IU_5_1_1","PPFD_IN_5_1_2","PPFD_IN_IU_5_1_2","PPFD_OUT_5_1_1","PPFD_OUT_IU_5_1_1","PPFD_DIF_4_1_1","PPFD_DIF_IU_4_1_1","PA_4_1_1","PA_IU_4_1_1"
"20250822203920",2692456,16.09,0,-6.156,-0.073,368.8,-0.339,-4.511,-0.047,378.4,-0.194,0,0,0,0,-4.311,-4.311,98.60875,2025.365
"20250822203940",2692457,16.07,0,-6.156,-0.073,368.7,-0.34,-4.574,-0.048,378.5,-0.193,0,0,0,0,-4.311,-4.311,98.60079,2025.033
"20250822204000",2692458,16.07,0,-6.24,-0.074,368.6,-0.341,-4.574,-0.048,378.5,-0.193,0,0,0,0,-3.98,-3.98,98.64062,2026.693
"20250822204020",2692459,16.07,0,-6.212,-0.074,368.7,-0.34,-4.511,-0.047,378.5,-0.193,0,0,0,0,-3.482,-3.482,98.61275,2025.532
"20250822204040",2692460,16.09,0,-6.24,-0.074,368.5,-0.342,-4.574,-0.048,378.6,-0.192,0,0,0,0,-4.311,-4.311,98.60879,2025.366
"20250822204100",2692461,16.07,0,-6.24,-0.074,368.2,-0.346,-4.574,-0.048,378.4,-0.194,0,0,0,0,-4.311,-4.311,98.62072,2025.863
"20250822204120",2692462,16.07,0,-6.268,-0.075,368.3,-0.345,-4.574,-0.048,378.5,-0.193,0,0,0,0,-4.311,-4.311,98.60483,2025.201
"20250822204140",2692463,16.07,0,-6.268,-0.075,367.9,-0.349,-4.701,-0.05,378.6,-0.192,0,0,0,0,-4.146,-4.146,98.60085,2025.035
"20250822204200",2692464,16.07,0,-6.24,-0.074,367.6,-0.353,-4.765,-0.05,378.6,-0.192,0,0,0,0,-4.311,-4.311,98.61279,2025.533
"20250822204220",2692465,16.07,0,-6.184,-0.074,367.1,-0.358,-4.733,-0.05,378.5,-0.193,0,0,0,0,-4.311,-4.311,98.62075,2025.865
"20250822204240",2692466,16.07,0,-6.184,-0.074,366.6,-0.365,-4.765,-0.05,378.4,-0.194,0,0,0,0,-3.98,-3.98,98.60483,2025.201
"20250822204300",2692467,16.08,0,-6.212,-0.074,366,-0.372,-4.796,-0.051,378.4,-0.194,0,0,0,0,-4.311,-4.311,98.60485,2025.202
"20250822204320",2692468,16.08,0,-6.268,-0.075,365.4,-0.38,-4.765,-0.05,378.3,-0.195,0,0,0,0,-4.146,-4.146,98.60087,2025.036
"20250822204340",2692469,16.08,0,-6.268,-0.075,364.8,-0.386,-4.733,-0.05,378.2,-0.196,0,0,0,0,-4.311,-4.311,98.60485,2025.202
"20250822204400",2692470,16.08,0,-6.324,-0.075,364.2,-0.394,-4.669,-0.049,378.1,-0.197,0,0,0,0,-4.311,-4.311,98.61678,2025.699
"20250822204420",2692471,16.08,0,-6.324,-0.075,363.7,-0.4,-4.701,-0.05,378.3,-0.196,0,0,0,0,-4.477,-4.477,98.60088,2025.037
"20250822204440",2692472,16.06,0,-6.324,-0.075,363.1,-0.407,-4.796,-0.051,378.2,-0.196,0,0,0,0,-4.311,-4.311,98.60088,2025.037
"20250822204500",2692473,16.08,0,-6.352,-0.076,362.9,-0.409,-4.796,-0.051,378.1,-0.197,0,0,0,0,-4.146,-4.146,98.60884,2025.368
"20250822204520",2692474,16.08,0,-6.408,-0.076,362.8,-0.411,-4.701,-0.05,378,-0.198,0,0,0,0,-4.311,-4.311,98.62875,2026.198
"20250822204540",2692475,16.06,0,-6.437,-0.077,362.9,-0.409,-4.574,-0.048,377.9,-0.198,0,0,0,0,-4.311,-4.311,98.60486,2025.203
"20250822204600",2692476,16.05,0,-6.437,-0.077,363,-0.407,-4.638,-0.049,377.9,-0.198,0,0,0,0,-4.311,-4.311,98.60488,2025.203
"20250822204620",2692477,16.05,0,-6.437,-0.077,363.4,-0.402,-4.479,-0.047,377.8,-0.199,0,0,0,0,-4.311,-4.311,98.61285,2025.535
"20250822204640",2692478,16.05,0,-6.493,-0.077,363.9,-0.396,-4.479,-0.047,377.9,-0.198,0,0,0,0,-3.98,-3.98,98.60488,2025.203
"20250822204700",2692479,16.04,0,-6.408,-0.076,364.2,-0.392,-4.447,-0.047,377.9,-0.197,0,0,0,0,-3.98,-3.98,98.61682,2025.701
"20250822204720",2692480,16.04,0,-6.437,-0.077,364.9,-0.383,-4.383,-0.046,377.7,-0.199,0,0,0,0,-4.146,-4.146,98.60489,2025.204
"20250822204740",2692481,16.02,0,-6.493,-0.077,365.4,-0.377,-4.511,-0.047,377.8,-0.197,0,0,0,0,-4.311,-4.311,98.62081,2025.867
"20250822204800",2692482,16.02,0,-6.408,-0.076,365.7,-0.373,-4.638,-0.049,378.1,-0.194,0,0,0,0,-3.98,-3.98,98.61683,2025.701
"20250822204820",2692483,16.02,0,-6.408,-0.076,366,-0.368,-4.669,-0.049,377.9,-0.196,0,0,0,0,-4.146,-4.146,98.60091,2025.038
"20250822204840",2692484,16.04,0,-6.352,-0.076,366.4,-0.365,-4.638,-0.049,378.1,-0.195,0,0,0,0,-4.311,-4.311,98.61285,2025.535
"20250822204900",2692485,16,0,-6.352,-0.076,366.3,-0.364,-4.638,-0.049,377.8,-0.196,0,0,0,0,-3.482,-3.482,98.60888,2025.37
"20250822204920",2692486,16.01,0,-6.296,-0.075,366.4,-0.364,-4.574,-0.048,378,-0.195,0,0,0,0,-4.146,-4.146,98.61285,2025.536
"20250822204940",2692487,16.01,0,-6.296,-0.075,366.3,-0.364,-4.606,-0.048,377.9,-0.196,0,0,0,0,-4.146,-4.146,98.60888,2025.37
"20250822205000",2692488,16.01,0,-6.296,-0.075,366.4,-0.363,-4.447,-0.047,377.6,-0.199,0,0,0,0,-4.146,-4.146,98.62081,2025.867
"20250822205020",2692489,16.02,0,-6.296,-0.075,366.3,-0.365,-4.511,-0.047,377.9,-0.197,0,0,0,0,-4.146,-4.146,98.61684,2025.702
"20250822205040",2692490,16.01,0,-6.24,-0.074,366.1,-0.367,-4.511,-0.047,377.9,-0.196,0,0,0,0,-4.146,-4.146,98.63277,2026.365
"20250822205100",2692491,16,0,-6.24,-0.074,365.9,-0.368,-4.511,-0.047,377.7,-0.197,0,0,0,0,-3.648,-3.648,98.60093,2025.039
"20250822205120",2692492,16.01,0,-6.24,-0.074,365.9,-0.369,-4.415,-0.046,377.8,-0.197,0,0,0,0,-4.477,-4.477,98.60491,2025.204
"20250822205140",2692493,16,0,-6.296,-0.075,365.9,-0.369,-4.352,-0.046,377.6,-0.198,0,0,0,0,-4.146,-4.146,98.60491,2025.204
"20250822205200",2692494,16,0,-6.296,-0.075,365.7,-0.37,-4.383,-0.046,377.7,-0.197,0,0,0,0,-4.146,-4.146,98.60889,2025.371
"20250822205220",2692495,15.99,0,-6.296,-0.075,365.6,-0.371,-4.32,-0.045,377.4,-0.199,0,0,0,0,-4.146,-4.146,98.60889,2025.371
"20250822205240",2692496,16,0,-6.296,-0.075,365.4,-0.375,-4.383,-0.046,377.7,-0.197,0,0,0,0,-4.311,-4.311,98.62084,2025.868
"20250822205300",2692497,15.99,0,-6.324,-0.075,365,-0.379,-4.383,-0.046,377.5,-0.198,0,0,0,0,-4.311,-4.311,98.60889,2025.371
"20250822205320",2692498,15.99,0,-6.296,-0.075,364.4,-0.386,-4.383,-0.046,377.5,-0.198,0,0,0,0,-4.146,-4.146,98.60094,2025.039
"20250822205340",2692499,15.99,0,-6.324,-0.075,363.8,-0.392,-4.383,-0.046,377.5,-0.199,0,0,0,0,-4.311,-4.311,98.60889,2025.371
"20250822205400",2692500,15.99,0,-6.352,-0.076,362.7,-0.406,-4.383,-0.046,377.5,-0.198,0,0,0,0,-3.482,-3.482,98.59695,2024.873
"20250822205420",2692501,15.99,0,-6.352,-0.076,361.8,-0.417,-4.383,-0.046,377.5,-0.199,0,0,0,0,-3.151,-3.151,98.60492,2025.205
"20250822205440",2692502,15.97,0,-6.408,-0.076,360.4,-0.433,-4.479,-0.047,377.4,-0.199,0,0,0,0,-4.311,-4.311,98.60889,2025.371
"20250822205500",2692503,15.97,0,-6.409,-0.076,359,-0.45,-4.574,-0.048,377.2,-0.201,0,0,0,0,-4.146,-4.146,98.59676,2024.865
"20250822205520",2692504,15.99,0,-6.465,-0.077,357.8,-0.465,-4.511,-0.047,377.2,-0.202,0,0,0,0,-4.146,-4.146,98.6087,2025.362
"20250822205540",2692505,15.97,0,-6.493,-0.077,356.4,-0.481,-4.511,-0.047,376.9,-0.204,0,0,0,0,-4.311,-4.311,98.61267,2025.528
"20250822205600",2692506,15.96,0,-6.521,-0.078,354.8,-0.5,-4.606,-0.048,376.7,-0.206,0,0,0,0,-3.98,-3.98,98.59676,2024.865
"20250822205620",2692507,15.96,0,-6.605,-0.079,353.5,-0.516,-4.511,-0.047,376.5,-0.207,0,0,0,0,-4.146,-4.146,98.62068,2025.862
"20250822205640",2692508,15.94,0,-6.69,-0.08,352.4,-0.528,-4.447,-0.047,376.1,-0.21,0,0,0,0,-4.146,-4.146,98.59679,2024.867
"20250822205700",2692509,15.94,0,-6.774,-0.081,351.5,-0.539,-4.447,-0.047,376,-0.212,0,0,0,0,-4.477,-4.477,98.60078,2025.032
"20250822205720",2692510,15.93,0,-6.83,-0.081,350.8,-0.546,-4.542,-0.048,376.1,-0.21,0,0,0,0,-4.146,-4.146,98.59679,2024.867
"20250822205740",2692511,15.92,0,-6.83,-0.081,350.2,-0.554,-4.542,-0.048,375.9,-0.212,0,0,0,0,-4.311,-4.311,98.60476,2025.198
"20250822205800",2692512,15.91,0,-6.858,-0.082,349.7,-0.558,-4.511,-0.047,375.5,-0.215,0,0,0,0,-4.146,-4.146,98.61275,2025.531
"20250822205820",2692513,15.91,0,-6.914,-0.082,349.6,-0.559,-4.479,-0.047,375.4,-0.216,0,0,0,0,-4.146,-4.146,98.58887,2024.536
"20250822205840",2692514,15.91,0,-6.999,-0.083,349.9,-0.556,-4.415,-0.046,375.4,-0.216,0,0,0,0,-4.146,-4.146,98.60082,2025.034
"20250822205900",2692515,15.89,0,-7.027,-0.084,349.8,-0.556,-4.447,-0.047,375.4,-0.215,0,0,0,0,-4.311,-4.311,98.58887,2024.536
"20250822205920",2692516,15.88,0,-7.055,-0.084,350.1,-0.552,-4.383,-0.046,375.2,-0.216,0,0,0,0,-4.146,-4.146,98.62074,2025.864
"20250822205940",2692517,15.87,0,-7.027,-0.084,350.3,-0.548,-4.479,-0.047,375.2,-0.216,0,0,0,0,-3.482,-3.482,98.59686,2024.869
"20250822210000",2692518,15.85,0,-6.999,-0.083,350.9,-0.54,-4.447,-0.047,375,-0.217,0,0,0,0,-4.311,-4.311,98.58095,2024.206
"20250822210020",2692519,15.85,0,-7.055,-0.084,351.3,-0.535,-4.352,-0.046,375,-0.217,0,0,0,0,-4.477,-4.477,98.62074,2025.864
"20250822210040",2692520,15.84,0,-7.027,-0.084,351.8,-0.528,-4.415,-0.046,375,-0.216,0,0,0,0,-4.311,-4.311,98.59289,2024.703
"20250822210100",2692521,15.83,0,-7.027,-0.084,352.2,-0.523,-4.479,-0.047,375,-0.216,0,0,0,0,-4.311,-4.311,98.60862,2025.359
"20250822210120",2692522,15.8,0,-6.999,-0.083,352.3,-0.519,-4.511,-0.047,375,-0.214,0,0,0,0,-4.146,-4.146,98.60464,2025.193
"20250822210140",2692523,15.8,0,-6.999,-0.083,352.4,-0.518,-4.479,-0.047,375,-0.214,0,0,0,0,-3.482,-3.482,98.59668,2024.862
"20250822210200",2692524,15.79,0,-7.027,-0.084,352.5,-0.516,-4.542,-0.048,375.1,-0.212,0,0,0,0,-4.146,-4.146,98.60066,2025.028
"20250822210220",2692525,15.78,0,-6.999,-0.083,352.6,-0.515,-4.542,-0.048,375,-0.213,0,0,0,0,-3.98,-3.98,98.59674,2024.864
"20250822210240",2692526,15.76,0,-6.999,-0.083,352.6,-0.513,-4.51,-0.047,374.9,-0.213,0,0,0,0,-3.98,-3.98,98.59277,2024.698
"20250822210300",2692527,15.76,0,-6.999,-0.083,352.6,-0.513,-4.479,-0.047,375,-0.212,0,0,0,0,-4.146,-4.146,98.60868,2025.362
"20250822210320",2692528,15.75,0,-6.942,-0.083,352.4,-0.515,-4.447,-0.047,374.8,-0.213,0,0,0,0,-3.814,-3.814,98.59277,2024.698
"20250822210340",2692529,15.74,0,-6.942,-0.083,352.3,-0.515,-4.383,-0.046,374.8,-0.212,0,0,0,0,-4.146,-4.146,98.6047,2025.196
"20250822210400",2692530,15.73,0,-6.942,-0.083,352.2,-0.516,-4.415,-0.046,374.6,-0.214,0,0,0,0,-4.146,-4.146,98.59698,2024.874
"20250822210420",2692531,15.72,0,-6.942,-0.083,352.2,-0.515,-4.383,-0.046,374.5,-0.214,0,0,0,0,-4.146,-4.146,98.60097,2025.04
"20250822210440",2692532,15.71,0,-6.886,-0.082,352.1,-0.516,-4.447,-0.047,374.5,-0.214,0,0,0,0,-3.648,-3.648,98.60097,2025.04
"20250822210500",2692533,15.7,0,-6.914,-0.082,352.2,-0.514,-4.383,-0.046,374.2,-0.216,0,0,0,0,-4.311,-4.311,98.59698,2024.874
"20250822210520",2692534,15.68,0,-6.914,-0.082,352.3,-0.512,-4.352,-0.046,374.4,-0.214,0,0,0,0,-4.311,-4.311,98.62086,2025.869
"20250822210540",2692535,15.67,0,-6.858,-0.082,352.4,-0.509,-4.479,-0.047,374.5,-0.211,0,0,0,0,-4.146,-4.146,98.60494,2025.206
"20250822210600",2692536,15.68,0,-6.858,-0.082,352.7,-0.507,-4.574,-0.048,374.6,-0.212,0,0,0,0,-3.98,-3.98,98.60892,2025.372
"20250822210620",2692537,15.66,0,-6.858,-0.082,352.8,-0.505,-4.479,-0.047,374.3,-0.213,0,0,0,0,-3.98,-3.98,98.60892,2025.372
"20250822210640",2692538,15.66,0,-6.886,-0.082,353.1,-0.501,-4.383,-0.046,374.2,-0.214,0,0,0,0,-4.146,-4.146,98.59698,2024.874
"20250822210700",2692539,15.65,0,-6.886,-0.082,353.2,-0.499,-4.352,-0.046,374.2,-0.214,0,0,0,0,-4.311,-4.311,98.60097,2025.04
"20250822210720",2692540,15.63,0,-6.886,-0.082,353.5,-0.494,-4.288,-0.045,374.1,-0.213,0,0,0,0,-4.311,-4.311,98.60494,2025.206
"20250822210740",2692541,15.63,0,-6.858,-0.082,353.6,-0.492,-4.288,-0.045,374.1,-0.214,0,0,0,0,-4.311,-4.311,98.60494,2025.206
"20250822210800",2692542,15.61,0,-6.858,-0.082,353.7,-0.49,-4.161,-0.044,374,-0.214,0,0,0,0,-4.311,-4.311,98.60892,2025.372
"20250822210820",2692543,15.61,0,-6.83,-0.081,353.9,-0.488,-4.225,-0.044,374,-0.214,0,0,0,0,-4.311,-4.311,98.59301,2024.708
"20250822210840",2692544,15.59,0,-6.802,-0.081,353.9,-0.487,-4.225,-0.044,373.8,-0.214,0,0,0,0,-3.648,-3.648,98.59301,2024.708
"20250822210900",2692545,15.59,0,-6.774,-0.081,354.2,-0.483,-4.225,-0.044,374,-0.213,0,0,0,0,-4.311,-4.311,98.60494,2025.206
"20250822210920",2692546,15.59,0,-6.802,-0.081,354.3,-0.482,-4.161,-0.044,374.2,-0.211,0,0,0,0,-3.98,-3.98,98.60097,2025.04
"20250822210940",2692547,15.58,0,-6.774,-0.081,354.6,-0.478,-4.129,-0.043,374,-0.211,0,0,0,0,-4.311,-4.311,98.63678,2026.532
"20250822211000",2692548,15.57,0,-6.774,-0.081,354.8,-0.474,-4.129,-0.043,373.9,-0.212,0,0,0,0,-4.477,-4.477,98.59698,2024.874
"20250822211020",2692549,15.55,0,-6.746,-0.08,355,-0.471,-4.034,-0.042,373.8,-0.212,0,0,0,0,-4.311,-4.311,98.60892,2025.372
"20250822211040",2692550,15.55,0,-6.746,-0.08,355.4,-0.466,-3.971,-0.042,373.7,-0.213,0,0,0,0,-3.98,-3.98,98.60097,2025.04
"20250822211100",2692551,15.54,0,-6.718,-0.08,355.8,-0.46,-3.971,-0.042,373.8,-0.212,0,0,0,0,-4.146,-4.146,98.61291,2025.538
"20250822211120",2692552,15.54,0,-6.661,-0.079,356.1,-0.457,-4.034,-0.042,373.8,-0.212,0,0,0,0,-3.98,-3.98,98.60892,2025.372
"20250822211140",2692553,15.53,0,-6.605,-0.079,356.3,-0.453,-4.098,-0.043,373.9,-0.21,0,0,0,0,-4.311,-4.311,98.62086,2025.869
"20250822211200",2692554,15.53,0,-6.577,-0.078,356.5,-0.451,-4.066,-0.043,373.9,-0.21,0,0,0,0,-4.477,-4.477,98.60494,2025.206
"20250822211220",2692555,15.53,0,-6.549,-0.078,357,-0.444,-4.002,-0.042,373.9,-0.21,0,0,0,0,-4.146,-4.146,98.61688,2025.703
"20250822211240",2692556,15.53,0,-6.521,-0.078,357.3,-0.441,-3.907,-0.041,373.9,-0.21,0,0,0,0,-3.648,-3.648,98.61291,2025.538
"20250822211300",2692557,15.53,0,-6.549,-0.078,357.7,-0.436,-3.907,-0.041,373.9,-0.21,0,0,0,0,-4.146,-4.146,98.61291,2025.538
"20250822211320",2692558,15.51,0,-6.493,-0.077,358.1,-0.431,-3.875,-0.041,373.7,-0.211,0,0,0,0,-3.648,-3.648,98.61291,2025.538
"20250822211340",2692559,15.51,0,-6.493,-0.077,358.5,-0.426,-3.907,-0.041,373.8,-0.21,0,0,0,0,-4.146,-4.146,98.61291,2025.538
"20250822211400",2692560,15.5,0,-6.493,-0.077,358.8,-0.422,-3.875,-0.041,373.8,-0.209,0,0,0,0,-4.311,-4.311,98.61688,2025.703
"20250822211420",2692561,15.5,0,-6.437,-0.077,358.9,-0.42,-3.875,-0.041,373.7,-0.211,0,0,0,0,-4.311,-4.311,98.61688,2025.703
"20250822211440",2692562,15.5,0,-6.437,-0.077,359.3,-0.415,-3.844,-0.04,373.9,-0.208,0,0,0,0,-4.311,-4.311,98.62086,2025.869
"20250822211500",2692563,15.5,0,-6.437,-0.077,359.9,-0.408,-3.875,-0.041,373.8,-0.209,0,0,0,0,-4.146,-4.146,98.60097,2025.04
"20250822211520",2692564,15.5,0,-6.38,-0.076,360.1,-0.406,-3.875,-0.041,374,-0.207,0,0,0,0,-3.98,-3.98,98.60097,2025.04
"20250822211540",2692565,15.49,0,-6.352,-0.076,360.3,-0.402,-3.875,-0.041,373.7,-0.209,0,0,0,0,-3.98,-3.98,98.62484,2026.035
"20250822211600",2692566,15.51,0,-6.324,-0.075,360.7,-0.4,-3.812,-0.04,374,-0.208,0,0,0,0,-4.311,-4.311,98.60892,2025.372
"20250822211620",2692567,15.5,0,-6.324,-0.075,360.8,-0.398,-3.812,-0.04,373.9,-0.208,0,0,0,0,-4.311,-4.311,98.64076,2026.698
"20250822211640",2692568,15.5,0,-6.268,-0.075,361,-0.394,-3.812,-0.04,373.8,-0.21,0,0,0,0,-4.311,-4.311,98.61688,2025.703
"20250822211700",2692569,15.5,0,-6.24,-0.074,361.1,-0.394,-3.875,-0.041,373.7,-0.21,0,0,0,0,-3.98,-3.98,98.60892,2025.372
"20250822211720",2692570,15.5,0,-6.212,-0.074,361.2,-0.392,-3.844,-0.04,373.9,-0.209,0,0,0,0,-4.477,-4.477,98.61688,2025.703
"20250822211740",2692571,15.5,0,-6.212,-0.074,361.4,-0.39,-3.907,-0.041,374,-0.208,0,0,0,0,-3.814,-3.814,98.61688,2025.703
"20250822211800",2692572,15.51,0,-6.184,-0.074,361.4,-0.39,-3.971,-0.042,374,-0.208,0,0,0,0,-4.311,-4.311,98.61688,2025.703
"20250822211820",2692573,15.51,0,-6.184,-0.074,361.4,-0.391,-4.034,-0.042,374.2,-0.206,0,0,0,0,-4.311,-4.311,98.60892,2025.372
"20250822211840",2692574,15.51,0,-6.212,-0.074,361.5,-0.389,-4.034,-0.042,374,-0.208,0,0,0,0,-3.98,-3.98,98.60494,2025.206
"20250822211900",2692575,15.51,0,-6.212,-0.074,361.5,-0.389,-4.034,-0.042,374,-0.208,0,0,0,0,-3.98,-3.98,98.62484,2026.035
"20250822211920",2692576,15.51,0,-6.184,-0.074,361.5,-0.389,-4.066,-0.043,374,-0.208,0,0,0,0,-4.477,-4.477,98.60892,2025.372
"20250822211940",2692577,15.53,0,-6.156,-0.073,361.6,-0.39,-4.161,-0.044,374.2,-0.206,0,0,0,0,-4.311,-4.311,98.61688,2025.703
"20250822212000",2692578,15.53,0,-6.212,-0.074,361.6,-0.389,-4.098,-0.043,374.3,-0.205,0,0,0,0,-3.814,-3.814,98.60892,2025.372
"20250822212020",2692579,15.53,0,-6.212,-0.074,361.6,-0.389,-4.129,-0.043,374.2,-0.207,0,0,0,0,-3.814,-3.814,98.60494,2025.206
"20250822212040",2692580,15.51,0,-6.268,-0.075,361.5,-0.39,-4.098,-0.043,374.3,-0.205,0,0,0,0,-3.98,-3.98,98.6328,2026.367
"20250822212100",2692581,15.51,0,-6.296,-0.075,361.5,-0.389,-4.098,-0.043,374,-0.208,0,0,0,0,-4.477,-4.477,98.60494,2025.206
"20250822212120",2692582,15.51,0,-6.296,-0.075,361.3,-0.392,-4.098,-0.043,374.3,-0.205,0,0,0,0,-3.98,-3.98,98.62086,2025.869
"20250822212140",2692583,15.53,0,-6.324,-0.075,361.6,-0.39,-4.034,-0.042,374.2,-0.207,0,0,0,0,-3.98,-3.98,98.61291,2025.538
"20250822212200",2692584,15.53,0,-6.352,-0.076,361.4,-0.391,-4.034,-0.042,374.3,-0.205,0,0,0,0,-4.311,-4.311,98.61291,2025.538
"20250822212220",2692585,15.53,0,-6.352,-0.076,361.6,-0.39,-4.098,-0.043,374.5,-0.203,0,0,0,0,-4.146,-4.146,98.61688,2025.703
"20250822212240",2692586,15.51,0,-6.324,-0.075,361.5,-0.389,-4.098,-0.043,374.4,-0.204,0,0,0,0,-4.477,-4.477,98.60494,2025.206
"20250822212300",2692587,15.5,0,-6.352,-0.076,361.4,-0.39,-4.098,-0.043,374.4,-0.203,0,0,0,0,-3.98,-3.98,98.60892,2025.372
"20250822212320",2692588,15.51,0,-6.352,-0.076,361.6,-0.389,-4.098,-0.043,374.4,-0.204,0,0,0,0,-4.311,-4.311,98.60892,2025.372
"20250822212340",2692589,15.5,0,-6.352,-0.076,361.7,-0.386,-4.034,-0.042,374.2,-0.205,0,0,0,0,-3.98,-3.98,98.62086,2025.869
"20250822212400",2692590,15.49,0,-6.324,-0.075,361.6,-0.387,-4.098,-0.043,374.2,-0.204,0,0,0,0,-4.146,-4.146,98.62086,2025.869
"20250822212420",2692591,15.49,0,-6.268,-0.075,361.6,-0.386,-4.098,-0.043,374.3,-0.203,0,0,0,0,-3.98,-3.98,98.60892,2025.372
"20250822212440",2692592,15.5,0,-6.268,-0.075,361.6,-0.388,-4.161,-0.044,374.6,-0.201,0,0,0,0,-4.477,-4.477,98.61291,2025.538
"20250822212500",2692593,15.49,0,-6.268,-0.075,361.5,-0.388,-4.098,-0.043,374.6,-0.201,0,0,0,0,-4.146,-4.146,98.62066,2025.861
"20250822212520",2692594,15.5,0,-6.24,-0.074,361.6,-0.388,-4.066,-0.043,374.5,-0.202,0,0,0,0,-3.648,-3.648,98.60872,2025.363
"20250822212540",2692595,15.5,0,-6.212,-0.074,361.6,-0.387,-4.002,-0.042,374.6,-0.201,0,0,0,0,-3.98,-3.98,98.62066,2025.861
"20250822212600",2692596,15.5,0,-6.212,-0.074,361.5,-0.388,-3.971,-0.042,374.5,-0.202,0,0,0,0,-3.814,-3.814,98.60872,2025.363
"20250822212620",2692597,15.5,0,-6.156,-0.073,361.6,-0.388,-4.002,-0.042,374.5,-0.202,0,0,0,0,-3.648,-3.648,98.60876,2025.365
"20250822212640",2692598,15.51,0,-6.156,-0.073,361.5,-0.389,-3.971,-0.042,374.5,-0.203,0,0,0,0,-4.311,-4.311,98.62467,2026.028
"20250822212700",2692599,15.5,0,-6.156,-0.073,361.4,-0.39,-3.971,-0.042,374.5,-0.202,0,0,0,0,-3.98,-3.98,98.62865,2026.194
"20250822212720",2692600,15.51,0,-6.156,-0.073,361.3,-0.392,-3.907,-0.041,374.4,-0.204,0,0,0,0,-4.311,-4.311,98.64059,2026.691
"20250822212740",2692601,15.51,0,-6.156,-0.073,361.2,-0.393,-3.843,-0.04,374.4,-0.203,0,0,0,0,-3.98,-3.98,98.62069,2025.862
"20250822212800",2692602,15.53,0,-6.155,-0.073,361.5,-0.39,-3.78,-0.04,374.4,-0.204,0,0,0,0,-3.98,-3.98,98.60879,2025.366
"20250822212820",2692603,15.53,0,-6.184,-0.074,361.2,-0.394,-3.907,-0.041,374.6,-0.202,0,0,0,0,-4.146,-4.146,98.62868,2026.195
"20250822212840",2692604,15.53,0,-6.212,-0.074,361.3,-0.392,-3.907,-0.041,374.5,-0.204,0,0,0,0,-4.146,-4.146,98.61675,2025.698
"20250822212900",2692605,15.53,0,-6.212,-0.074,361.3,-0.393,-3.907,-0.041,374.3,-0.205,0,0,0,0,-4.146,-4.146,98.62073,2025.864
"20250822212920",2692606,15.51,0,-6.212,-0.074,361.2,-0.394,-3.907,-0.041,374.3,-0.205,0,0,0,0,-4.146,-4.146,98.62075,2025.865
"20250822212940",2692607,15.54,0,-6.24,-0.074,361.1,-0.396,-3.907,-0.041,374.4,-0.205,0,0,0,0,-4.146,-4.146,98.61678,2025.699
"20250822213000",2692608,15.54,0,-6.268,-0.075,361,-0.397,-3.907,-0.041,374.3,-0.207,0,0,0,0,-4.146,-4.146,98.62872,2026.197
"20250822213020",2692609,15.53,0,-6.268,-0.075,360.8,-0.399,-3.939,-0.041,374.4,-0.205,0,0,0,0,-4.146,-4.146,98.62075,2025.865
"20250822213040",2692610,15.53,0,-6.268,-0.075,360.7,-0.4,-3.907,-0.041,374.2,-0.207,0,0,0,0,-4.311,-4.311,98.62075,2025.865
"20250822213100",2692611,15.53,0,-6.268,-0.075,360.5,-0.403,-3.907,-0.041,374.3,-0.205,0,0,0,0,-4.311,-4.311,98.61659,2025.691
"20250822213120",2692612,15.53,0,-6.296,-0.075,360.2,-0.406,-3.971,-0.042,374.2,-0.206,0,0,0,0,-4.311,-4.311,98.62057,2025.857
"20250822213140",2692613,15.54,0,-6.296,-0.075,360.2,-0.406,-3.971,-0.042,374.3,-0.206,0,0,0,0,-4.311,-4.311,98.64445,2026.852
"20250822213200",2692614,15.54,0,-6.324,-0.075,359.9,-0.41,-3.971,-0.042,374.2,-0.207,0,0,0,0,-3.151,-3.151,98.62455,2026.023
"20250822213220",2692615,15.54,0,-6.352,-0.076,359.8,-0.412,-3.971,-0.042,374.2,-0.207,0,0,0,0,-4.146,-4.146,98.62859,2026.191
"20250822213240",2692616,15.54,0,-6.324,-0.075,359.5,-0.415,-3.971,-0.042,374.2,-0.208,0,0,0,0,-3.98,-3.98,98.62859,2026.191
"20250822213300",2692617,15.54,0,-6.324,-0.075,359.1,-0.42,-3.971,-0.042,374.2,-0.208,0,0,0,0,-4.311,-4.311,98.61665,2025.694
"20250822213320",2692618,15.54,0,-6.268,-0.075,358.7,-0.425,-3.971,-0.042,374.2,-0.207,0,0,0,0,-4.311,-4.311,98.6246,2026.025
"20250822213340",2692619,15.54,0,-6.296,-0.075,358.4,-0.429,-3.971,-0.042,374.2,-0.207,0,0,0,0,-4.146,-4.146,98.62063,2025.859
"20250822213400",2692620,15.54,0,-6.268,-0.075,357.8,-0.435,-4.034,-0.042,374.1,-0.209,0,0,0,0,-4.477,-4.477,98.6169,2025.704
"20250822213420",2692621,15.55,0,-6.268,-0.075,357.4,-0.441,-4.098,-0.043,374.1,-0.209,0,0,0,0,-3.98,-3.98,98.61292,2025.538
